station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0O810,2020-03-21 13:00:00,161,262,0.5,30.5,0.62,997.3,,0,-99,-99,-99,31.2,,19.1,
C0R520,2020-03-21 13:00:00,18,262,2.3,28,0.68,1013.6,,0,-99,-99,-99,28,,21.2,
C0G880,2020-03-21 13:00:00,92,284,1.2,27.6,0.64,1005.3,,0,-99,-99,-99,27.6,,19.9,
C0R260,2020-03-21 13:00:00,76,262,0.9,29.3,0.55,1006.8,,0,-99,-99,-99,30.3,,20.5,
C0U950,2020-03-21 13:00:00,1012,168,3.7,22.1,0.73,905.5,,0.5,-99,-99,-99,22.4,,14.3,
C0O860,2020-03-21 13:00:00,38,318,1.4,29.7,0.53,1010.2,,0,-99,-99,-99,29.7,,19.6,
C0R320,2020-03-21 13:00:00,7,329,2.3,27.6,0.69,1015.4,,0,-99,-99,-99,28.2,,20,
C0S980,2020-03-21 13:00:00,901,228,0.5,22.3,0.83,916.6,,0.5,-99,-99,-99,23.3,,15.8,
C0X110,2020-03-21 13:00:00,20,254,1.5,27.4,0.55,1013.5,,0,-99,-99,-99,27.7,,21.9,
C0V310,2020-03-21 13:00:00,46,182,1.8,31,0.4,1009.1,,0,-99,-99,-99,31,,20.1,
C0G620,2020-03-21 13:00:00,110,291,1.3,28.3,0.64,1002.4,,0,-99,-99,-99,29.3,,18.9,
C0AD50,2020-03-21 13:00:00,84,317,2.3,27.7,0.66,1005.9,,0,-99,-99,-99,28,,19.9,
C0A9A0,2020-03-21 13:00:00,24,265,1.9,29,0.52,1012,,0,-99,-99,-99,29.5,,20,
C0O830,2020-03-21 13:00:00,127,271,0.6,30.8,0.48,1001,,0,-99,-99,-99,31.5,,18.5,
C0S760,2020-03-21 13:00:00,1621,167,1.1,18,0.9,842,,0,-99,-99,-99,19,,12.1,
C0X160,2020-03-21 13:00:00,26,231,1.3,28.4,0.57,1011.7,,0,-99,-99,-99,28.4,,20.7,
C0C490,2020-03-21 13:00:00,157,319,2.5,27.1,0.59,996.9,,0,-99,-99,-99,27.1,,19.2,
C0F970,2020-03-21 13:00:00,145,328,1.5,26.8,0.63,998,,0,-99,-99,-99,28,,18.8,
C0R440,2020-03-21 13:00:00,1654,291,1.7,18.2,0.85,837.7,,0,-99,-99,-99,19.3,,12.8,
C0M690,2020-03-21 13:00:00,33,343,0.8,28.1,0.58,1010.8,,0,-99,-99,-99,28.1,,19.4,
C0V690,2020-03-21 13:00:00,30,261,2.7,26,0.79,1012.9,,0,-99,-99,-99,26,,22.2,
C0Z210,2020-03-21 13:00:00,126,250,1,28,0.52,1002,,0,-99,-99,-99,28.7,,17.7,
C0U770,2020-03-21 13:00:00,5,158,2.2,25.2,0.77,1015.5,,0,-99,-99,-99,26.9,,18.9,
